Position ID,Action,Amount,Units,Open Date,Close Date,Leverage,Spread,Profit,Open Rate,Close Rate,Take profit rate,Stop lose rate,Rollover Fees and Dividends,Copied From,Type,ISIN,Notes
1308642161,Buy SPDR Dow Jones REIT ETF , 1.56 ,0.014121,13/09/2021 13:31:32,07/03/2022 14:30:47,1, 0.00 , 0.04 , 110.47 , 113.08 , 0.00 , 0.00 , 0.02 ,Karlo_s,ETF,US78464A6073,
1431964872,Buy Microsoft, 1.57 ,0.004675,16/12/2021 14:31:51,07/03/2022 14:30:45,1, 0.00 ,(0.22), 335.86 , 288.74 ," 3,694.43 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US5949181045,
1423124160,Buy Microsoft, 6.29 ,0.018952,07/12/2021 14:30:52,07/03/2022 14:30:44,1, 0.00 ,(0.82), 331.89 , 288.74 ," 3,650.76 ", 0.00 , 0.01 ,GreenbullInvest,Stocks,US5949181045,
1308556736,Buy Microsoft, 2.96 ,0.009946,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.00 ,(0.09), 297.61 , 288.74 , 0.00 , 0.00 , 0.00 ,JamesYoung321,Stocks,US5949181045,
1348985383,Buy Microsoft, 3.10 ,0.010285,14/10/2021 18:09:42,07/03/2022 14:30:44,1, 0.00 ,(0.13), 301.40 , 288.74 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US5949181045,
1503736952,Buy Microsoft, 1.30 ,0.004468,23/02/2022 14:30:23,07/03/2022 14:30:44,1, 0.00 ,(0.01), 290.99 , 288.74 ," 3,200.84 ", 0.00 , 0.00 ,YVinvest,Stocks,US5949181045,
1308556845,Buy Microsoft, 2.44 ,0.008199,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.00 ,(0.07), 297.61 , 288.74 , 0.00 , 0.00 , 0.00 ,JamesYoung321,Stocks,US5949181045,
1399998034,Buy Microsoft, 1.74 ,0.005072,19/11/2021 15:55:37,07/03/2022 14:30:44,1, 0.00 ,(0.28), 343.01 , 288.74 ," 3,773.11 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US5949181045,
1308556907,Buy Microsoft, 2.44 ,0.008199,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.00 ,(0.07), 297.61 , 288.74 ," 3,330.59 ", 0.00 , 0.00 ,JamesYoung321,Stocks,US5949181045,
1308556809,Buy Microsoft, 3.09 ,0.010373,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.01 ,(0.10), 297.88 , 288.48 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US5949181045,
1308556709,Buy Microsoft, 1.54 ,0.005170,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.00 ,(0.05), 297.88 , 288.48 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US5949181045,
1308556921,Buy Microsoft, 3.09 ,0.010383,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.00 ,(0.09), 297.61 , 288.74 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US5949181045,
1308556883,Buy Microsoft, 2.50 ,0.008400,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.00 ,(0.07), 297.61 , 288.74 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US5949181045,
1308556645,Buy Microsoft, 3.98 ,0.013373,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.00 ,(0.12), 297.61 , 288.74 , 0.00 , 0.00 , 0.02 ,JamesYoung321,Stocks,US5949181045,
1308557198,Buy Microsoft, 1.56 ,0.005242,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.00 ,(0.05), 297.61 , 288.74 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US5949181045,
1308556979,Buy Microsoft, 2.44 ,0.008199,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.00 ,(0.07), 297.61 , 288.74 , 0.00 , 0.00 , 0.00 ,JamesYoung321,Stocks,US5949181045,
1308556806,Buy Microsoft, 1.88 ,0.006317,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.00 ,(0.06), 297.61 , 288.74 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US5949181045,
1308556738,Buy Microsoft, 2.93 ,0.009845,13/09/2021 13:30:40,07/03/2022 14:30:44,1, 0.00 ,(0.09), 297.61 , 288.74 ," 2,774.20 ", 0.00 , 0.00 ,JamesYoung321,Stocks,US5949181045,
1506394532,Buy Microsoft, 1.35 ,0.004742,24/02/2022 16:42:04,07/03/2022 14:30:44,1, 0.00 , 0.02 , 284.71 , 288.74 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US5949181045,
1423049940,Buy NVIDIA Corporation, 6.29 ,0.020292,07/12/2021 14:30:31,07/03/2022 14:30:41,1, 0.00 ,(1.65), 309.98 , 228.58 ," 3,409.75 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US67066G1040,
1415172696,Buy NVIDIA Corporation, 1.63 ,0.004901,01/12/2021 16:18:29,07/03/2022 14:30:41,1, 0.00 ,(0.51), 332.58 , 228.58 ," 3,658.38 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US67066G1040,
1308507274,Buy NVIDIA Corporation, 1.23 ,0.005401,13/09/2021 13:30:12,07/03/2022 14:30:41,1, 0.00 , 0.00 , 227.75 , 228.58 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US67066G1040,
1506399572,Buy NVIDIA Corporation, 1.35 ,0.006042,24/02/2022 16:42:47,07/03/2022 14:30:41,1, 0.00 , 0.03 , 223.45 , 228.58 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US67066G1040,
1308493231,Buy NVIDIA Corporation, 3.13 ,0.013781,13/09/2021 13:30:05,07/03/2022 14:30:41,1, 0.00 , 0.02 , 227.13 , 228.58 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US67066G1040,
1431897599,Buy NVIDIA Corporation, 1.57 ,0.005047,16/12/2021 14:30:42,07/03/2022 14:30:41,1, 0.00 ,(0.42), 311.05 , 228.58 ," 3,421.53 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US67066G1040,
1308507344,Buy NVIDIA Corporation, 1.23 ,0.005401,13/09/2021 13:30:12,07/03/2022 14:30:41,1, 0.00 , 0.00 , 227.75 , 228.58 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US67066G1040,
1474724288,Buy NVIDIA Corporation, 1.74 ,0.008254,24/01/2022 17:23:46,07/03/2022 14:30:41,1, 0.00 , 0.15 , 210.80 , 228.75 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US67066G1040,
1308507401,Buy NVIDIA Corporation, 1.56 ,0.006850,13/09/2021 13:30:12,07/03/2022 14:30:41,1, 0.00 , 0.01 , 227.75 , 228.75 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US67066G1040,
1389131228,Buy NVIDIA Corporation, 1.75 ,0.005804,11/11/2021 15:48:46,07/03/2022 14:30:41,1, 0.00 ,(0.42), 301.50 , 228.75 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US67066G1040,
1308511425,Buy NVIDIA Corporation, 1.54 ,0.006755,13/09/2021 13:30:13,07/03/2022 14:30:41,1, 0.00 , 0.01 , 227.97 , 228.75 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US67066G1040,
1432069339,Buy Roblox Corp., 3.14 ,0.030763,16/12/2021 14:33:01,07/03/2022 14:30:34,1, 0.00 ,(1.81), 102.07 , 43.28 ," 1,122.75 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US7710491033,
1423489991,Buy Roblox Corp., 6.29 ,0.052928,07/12/2021 15:52:40,07/03/2022 14:30:34,1, 0.00 ,(4.00), 118.84 , 43.28 ," 1,307.24 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US7710491033,
1432007956,"Buy Activision Blizzard, Inc.", 9.43 ,0.155099,16/12/2021 14:32:18,07/03/2022 14:30:32,1, 0.00 , 3.16 , 60.80 , 81.18 , 668.79 , 0.00 , 0.00 ,GreenbullInvest,Stocks,US00507V1098,
1308704624,"Buy Activision Blizzard, Inc.", 1.44 ,0.018038,13/09/2021 13:32:07,07/03/2022 14:30:32,1, 0.00 , 0.02 , 79.83 , 81.18 ," 1,015.30 ", 0.00 , 0.00 ,YVinvest,Stocks,US00507V1098,
1421312434,"Buy Activision Blizzard, Inc.", 1.30 ,0.022394,06/12/2021 14:35:49,07/03/2022 14:30:32,1, 0.00 , 0.52 , 58.05 , 81.18 , 638.53 , 0.00 , 0.00 ,YVinvest,Stocks,US00507V1098,
1308596331,Buy Plug Power Inc, 1.44 ,0.059776,13/09/2021 13:31:07,07/03/2022 14:30:31,1, 0.00 ,(0.03), 24.09 , 23.56 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,US72919P2020,
1308596112,Buy Plug Power Inc, 1.44 ,0.059776,13/09/2021 13:31:07,07/03/2022 14:30:31,1, 0.00 ,(0.03), 24.09 , 23.56 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,US72919P2020,
1308617048,Buy Vanguard Long-Term Bond ETF, 9.28 ,0.087796,13/09/2021 13:31:20,07/03/2022 14:30:30,1, 0.01 ,(1.02), 105.70 , 94.11 , 0.00 , 0.00 , 0.11 ,Gserdan,CFD,,
1308562720,Buy ProShares UltraPro Short QQQ, 1.44 ,0.038866,13/09/2021 13:30:43,07/03/2022 14:30:30,1, 0.00 , 0.27 , 37.05 , 43.96 , 0.00 , 0.00 , 0.00 ,YVinvest,CFD,,
1308563183,Buy ProShares UltraPro Short QQQ, 1.44 ,0.038919,13/09/2021 13:30:43,07/03/2022 14:30:30,1, 0.00 , 0.27 , 37.00 , 44.00 , 0.00 , 0.25 , 0.00 ,YVinvest,ETF,US74347G4322,
1308562760,Buy ProShares UltraPro Short QQQ, 1.44 ,0.038919,13/09/2021 13:30:43,07/03/2022 14:30:30,1, 0.00 , 0.27 , 37.00 , 44.00 , 0.00 , 0.25 , 0.00 ,YVinvest,ETF,US74347G4322,
1308562876,Buy ProShares UltraPro Short QQQ, 1.44 ,0.038919,13/09/2021 13:30:43,07/03/2022 14:30:30,1, 0.00 , 0.27 , 37.00 , 44.00 , 0.00 , 0.25 , 0.00 ,YVinvest,ETF,US74347G4322,
1308710812,Buy American Express CO, 2.52 ,0.015716,13/09/2021 13:32:14,07/03/2022 14:30:30,1, 0.00 , 0.16 , 160.35 , 170.41 ," 1,816.98 ", 0.00 , 0.00 ,JamesYoung321,Stocks,US0258161092,
1308712860,Buy American Express CO, 2.44 ,0.015217,13/09/2021 13:32:15,07/03/2022 14:30:29,1, 0.00 , 0.15 , 160.35 , 170.41 , 0.00 , 0.00 , 0.00 ,JamesYoung321,Stocks,US0258161092,
1308710949,Buy American Express CO, 2.44 ,0.015217,13/09/2021 13:32:14,07/03/2022 14:30:29,1, 0.00 , 0.15 , 160.35 , 170.41 , 0.00 , 0.00 , 0.00 ,JamesYoung321,Stocks,US0258161092,
1308582163,Buy Etsy Inc, 1.44 ,0.006688,13/09/2021 13:30:58,07/03/2022 14:30:28,1, 0.00 ,(0.42), 215.30 , 152.46 ," 1,822.15 ", 0.00 , 0.00 ,YVinvest,Stocks,US29786A1060,
1308683329,Buy Salesforce Inc, 1.54 ,0.005991,13/09/2021 13:31:53,07/03/2022 14:30:26,1, 0.00 ,(0.32), 257.04 , 204.00 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US79466L3024,
1308683517,Buy Salesforce Inc, 1.54 ,0.005986,13/09/2021 13:31:53,07/03/2022 14:30:26,1, 0.00 ,(0.32), 257.27 , 203.82 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US79466L3024,
1308683330,Buy Salesforce Inc, 1.54 ,0.005986,13/09/2021 13:31:53,07/03/2022 14:30:26,1, 0.00 ,(0.32), 257.27 , 203.82 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US79466L3024,
1308683353,Buy Salesforce Inc, 1.54 ,0.005986,13/09/2021 13:31:53,07/03/2022 14:30:26,1, 0.00 ,(0.32), 257.27 , 203.82 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US79466L3024,
1308499011,Buy BioNano Genomics Inc, 1.44 ,0.258065,13/09/2021 13:30:08,07/03/2022 14:30:24,1, 0.00 ,(0.95), 5.58 , 1.90 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,US09075F1075,
1308655626,Buy Nio Inc.-ADR, 1.44 ,0.037935,13/09/2021 13:31:38,07/03/2022 14:30:23,1, 0.00 ,(0.73), 37.96 , 18.80 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,US62914V1061,
1308655552,Buy Nio Inc.-ADR, 1.44 ,0.037935,13/09/2021 13:31:38,07/03/2022 14:30:23,1, 0.00 ,(0.72), 37.96 , 18.86 , 433.40 , 0.00 , 0.00 ,YVinvest,Stocks,US62914V1061,
1308655530,Buy Nio Inc.-ADR, 1.44 ,0.037935,13/09/2021 13:31:38,07/03/2022 14:30:23,1, 0.00 ,(0.73), 37.96 , 18.80 , 642.84 , 0.00 , 0.00 ,YVinvest,Stocks,US62914V1061,
1308503344,Buy Direxion Daily FTSE China Bull 3X Shares, 1.44 ,0.115570,13/09/2021 13:30:11,07/03/2022 14:30:22,1, 0.00 ,(0.81), 12.46 , 5.46 , 0.00 , 0.00 , 0.00 ,YVinvest,ETF,US25460G1958,
1308641440,Buy ARK Fintech Innovation ETF, 1.44 ,0.027408,13/09/2021 13:31:31,07/03/2022 14:30:21,1, 0.00 ,(0.73), 52.54 , 25.80 , 0.00 , 0.00 , 0.00 ,YVinvest,CFD,,
1308541162,Buy Splunk Inc, 1.44 ,0.009431,13/09/2021 13:30:29,07/03/2022 14:30:21,1, 0.00 ,(0.23), 152.68 , 128.31 ," 1,273.23 ", 0.00 , 0.00 ,YVinvest,Stocks,US8486371045,
1308541206,Buy Splunk Inc, 1.44 ,0.009431,13/09/2021 13:30:29,07/03/2022 14:30:21,1, 0.00 ,(0.23), 152.68 , 128.31 ," 1,487.42 ", 0.00 , 0.00 ,YVinvest,Stocks,US8486371045,
1308542352,Buy Splunk Inc, 1.44 ,0.009431,13/09/2021 13:30:30,07/03/2022 14:30:21,1, 0.00 ,(0.23), 152.68 , 128.31 ," 1,883.20 ", 0.00 , 0.00 ,YVinvest,Stocks,US8486371045,
1308604463,Buy Sysco Corp, 1.20 ,0.015566,13/09/2021 13:31:13,07/03/2022 14:30:20,1, 0.00 , 0.11 , 77.09 , 84.37 , 0.00 , 0.00 , 0.02 ,Haukro,Stocks,US8718291078,
1308608401,Buy Global SuperDividend US ETF, 1.44 ,0.072911,13/09/2021 13:31:14,07/03/2022 14:30:18,1, 0.00 , 0.06 , 19.75 , 20.58 , 0.00 , 0.00 , 0.02 ,YVinvest,CFD,,
1456025877,Buy Lululemon Athletica Inc, 1.16 ,0.003252,07/01/2022 16:25:16,07/03/2022 14:30:17,1, 0.00 ,(0.12), 356.70 , 321.01 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US5500211090,
1308635305,Buy Lululemon Athletica Inc, 1.85 ,0.004327,13/09/2021 13:31:29,07/03/2022 14:30:17,1, 0.00 ,(0.46), 427.58 , 321.01 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US5500211090,
1308634400,Buy Lululemon Athletica Inc, 1.85 ,0.004327,13/09/2021 13:31:28,07/03/2022 14:30:17,1, 0.00 ,(0.46), 427.58 , 321.01 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US5500211090,
1308645068,Buy iShares Core U.S. REIT ETF, 3.13 ,0.050994,13/09/2021 13:31:33,07/03/2022 14:30:17,1, 0.00 , 0.05 , 61.38 , 62.35 , 0.00 , 0.00 , 0.03 ,Karlo_s,ETF,US4642885218,
1308644819,Buy iShares Core U.S. REIT ETF, 1.56 ,0.025391,13/09/2021 13:31:33,07/03/2022 14:30:17,1, 0.00 , 0.02 , 61.44 , 62.29 , 0.00 , 0.00 , 0.01 ,Karlo_s,ETF,US4642885218,
1308644779,Buy iShares Core U.S. REIT ETF, 1.56 ,0.025415,13/09/2021 13:31:33,07/03/2022 14:30:17,1, 0.00 , 0.02 , 61.38 , 62.35 , 0.00 , 0.00 , 0.01 ,Karlo_s,ETF,US4642885218,
1308647760,Buy iShares Core U.S. REIT ETF, 1.56 ,0.025415,13/09/2021 13:31:35,07/03/2022 14:30:17,1, 0.00 , 0.02 , 61.38 , 62.35 , 0.00 , 0.00 , 0.01 ,Karlo_s,ETF,US4642885218,
1308725867,Buy Douyu -ADR, 1.44 ,0.404494,13/09/2021 13:32:26,07/03/2022 14:30:17,1, 0.00 ,(0.71), 3.56 , 1.81 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,US25985W1053,
1308725555,Buy Douyu -ADR, 1.44 ,0.404494,13/09/2021 13:32:26,07/03/2022 14:30:17,1, 0.00 ,(0.71), 3.56 , 1.81 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,US25985W1053,
1308725517,Buy Douyu -ADR, 1.44 ,0.404494,13/09/2021 13:32:26,07/03/2022 14:30:17,1, 0.00 ,(0.71), 3.56 , 1.81 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,US25985W1053,
1308725524,Buy Douyu -ADR, 1.44 ,0.404494,13/09/2021 13:32:26,07/03/2022 14:30:17,1, 0.00 ,(0.71), 3.56 , 1.81 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,US25985W1053,
1308690012,Buy Cronos Group Inc, 1.44 ,0.235679,13/09/2021 13:31:57,07/03/2022 14:30:16,1, 0.00 ,(0.69), 6.11 , 3.18 , 101.09 , 0.00 , 0.00 ,YVinvest,Stocks,CA22717L1013,
1308590793,Buy Adamis Pharmaceuticals Corp, 1.44 ,1.333333,13/09/2021 13:31:04,07/03/2022 14:30:15,1, 0.00 ,(0.64), 1.08 , 0.60 , 0.00 , 0.00 , 0.00 ,YVinvest,Stocks,US00547W2089,
1308648341,Buy VanEck Vectors Junior Gold Miners ETF, 1.56 ,0.037882,13/09/2021 13:31:35,07/03/2022 14:30:14,1, 0.00 , 0.22 , 41.18 , 46.86 , 0.00 , 0.00 , 0.02 ,Karlo_s,ETF,US92189F7915,
1308597428,Buy iShares MSCI Hong Kong ETF, 1.56 ,0.060116,13/09/2021 13:31:09,07/03/2022 14:30:14,1, 0.00 ,(0.26), 25.95 , 21.57 , 0.00 , 0.00 , 0.01 ,Karlo_s,ETF,US4642868719,
1308687267,Buy Zynerba Pharmaceuticals Inc, 1.44 ,0.323596,13/09/2021 13:31:55,07/03/2022 14:30:13,1, 0.00 ,(0.84), 4.45 , 1.86 , 11.15 , 0.00 , 0.00 ,YVinvest,Stocks,US98986X1090,
1308686685,Buy Zynerba Pharmaceuticals Inc, 1.44 ,0.323596,13/09/2021 13:31:55,07/03/2022 14:30:13,1, 0.00 ,(0.84), 4.45 , 1.86 , 9.78 , 0.00 , 0.00 ,YVinvest,Stocks,US98986X1090,
1308687454,Buy Zynerba Pharmaceuticals Inc, 1.44 ,0.323596,13/09/2021 13:31:55,07/03/2022 14:30:13,1, 0.00 ,(0.84), 4.45 , 1.86 , 35.64 , 0.00 , 0.00 ,YVinvest,Stocks,US98986X1090,
1308555491,Buy HSBC-ADR, 1.44 ,0.054774,13/09/2021 13:30:39,07/03/2022 14:30:13,1, 0.00 , 0.27 , 26.29 , 31.25 , 307.23 , 0.00 , 0.00 ,YVinvest,Stocks,US4042804066,
1432078361,Buy MicroStrategy Incorporated, 6.92 ,0.011545,16/12/2021 14:33:07,07/03/2022 14:30:13,1, 0.00 ,(2.18), 599.41 , 411.01 ," 6,591.75 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US5949724083,
1425048913,Buy MicroStrategy Incorporated, 1.26 ,0.001975,08/12/2021 19:39:30,07/03/2022 14:30:13,1, 0.00 ,(0.45), 637.97 , 411.01 ," 7,017.67 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US5949724083,
1415218615,Buy MicroStrategy Incorporated, 1.30 ,0.001762,01/12/2021 16:31:18,07/03/2022 14:30:13,1, 0.00 ,(0.58), 737.81 , 411.01 ," 8,115.91 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US5949724083,
1123383051,Buy Novartis ADR, 3.50 ,0.039929,23/04/2021 14:27:15,07/03/2022 14:30:11,1, 0.00 ,(0.16), 87.78 , 83.73 , 0.00 , 0.00 , 0.00 ,GreenbullInvest,Stocks,US66987V1098,
1459613326,Buy Novartis ADR, 7.07 ,0.079109,11/01/2022 14:31:05,07/03/2022 14:30:11,1, 0.00 ,(0.45), 89.37 , 83.73 , 983.06 , 0.00 , 0.00 ,GreenbullInvest,Stocks,US66987V1098,
1308570405,Buy Apple, 3.32 ,0.022054,13/09/2021 13:30:48,07/03/2022 14:30:10,1, 0.00 , 0.29 , 150.54 , 163.62 , 0.00 , 0.00 , 0.00 ,JamesYoung321,Stocks,US0378331005,
1506398121,Buy Apple, 1.35 ,0.008559,24/02/2022 16:42:22,07/03/2022 14:30:10,1, 0.00 , 0.05 , 157.73 , 163.62 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US0378331005,
1308570138,Buy Apple, 3.08 ,0.020460,13/09/2021 13:30:48,07/03/2022 14:30:10,1, 0.00 , 0.27 , 150.54 , 163.62 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US0378331005,
1308540348,Buy Apple, 1.44 ,0.009569,13/09/2021 13:30:29,07/03/2022 14:30:10,1, 0.00 , 0.13 , 150.49 , 163.62 ," 1,343.76 ", 0.00 , 0.00 ,YVinvest,Stocks,US0378331005,
1308570359,Buy Apple, 1.23 ,0.008171,13/09/2021 13:30:48,07/03/2022 14:30:10,1, 0.00 , 0.11 , 150.54 , 163.62 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US0378331005,
1308570913,Buy Apple, 1.54 ,0.010221,13/09/2021 13:30:49,07/03/2022 14:30:10,1, 0.00 , 0.13 , 150.67 , 163.47 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US0378331005,
1308570134,Buy Apple, 2.16 ,0.014348,13/09/2021 13:30:48,07/03/2022 14:30:09,1, 0.00 , 0.19 , 150.54 , 163.48 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US0378331005,
1308570339,Buy Apple, 1.56 ,0.010363,13/09/2021 13:30:48,07/03/2022 14:30:09,1, 0.00 , 0.14 , 150.54 , 163.62 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US0378331005,
1308570459,Buy Apple, 1.23 ,0.008163,13/09/2021 13:30:48,07/03/2022 14:30:09,1, 0.00 , 0.10 , 150.68 , 163.47 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US0378331005,
1431961587,Buy Apple, 1.57 ,0.008762,16/12/2021 14:31:49,07/03/2022 14:30:09,1, 0.00 ,(0.14), 179.18 , 163.62 ," 1,970.97 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US0378331005,
1308570151,Buy Apple, 3.13 ,0.020792,13/09/2021 13:30:48,07/03/2022 14:30:09,1, 0.00 , 0.27 , 150.54 , 163.62 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US0378331005,
1308556167,Buy Apple, 2.44 ,0.016222,13/09/2021 13:30:39,07/03/2022 14:30:09,1, 0.00 , 0.21 , 150.41 , 163.62 , 0.00 , 0.00 , 0.00 ,JamesYoung321,Stocks,US0378331005,
1422994103,Buy Apple, 6.29 ,0.037204,07/12/2021 14:30:19,07/03/2022 14:30:09,1, 0.00 ,(0.20), 169.07 , 163.62 ," 1,859.76 ", 0.00 , 0.01 ,GreenbullInvest,Stocks,US0378331005,
1308570481,Buy Apple, 1.23 ,0.008171,13/09/2021 13:30:48,07/03/2022 14:30:09,1, 0.00 , 0.11 , 150.54 , 163.62 , 0.00 , 0.00 , 0.00 ,Gserdan,Stocks,US0378331005,
1308570431,Buy Apple, 3.18 ,0.021124,13/09/2021 13:30:48,07/03/2022 14:30:09,1, 0.00 , 0.27 , 150.54 , 163.48 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US0378331005,
1401536688,Buy Apple, 3.24 ,0.019761,22/11/2021 14:54:37,07/03/2022 14:30:09,1, 0.00 ,(0.01), 163.96 , 163.62 ," 1,803.45 ", 0.00 , 0.00 ,JamesYoung321,Stocks,US0378331005,
1415097967,Buy Apple, 1.63 ,0.009595,01/12/2021 16:13:39,07/03/2022 14:30:09,1, 0.00 ,(0.06), 169.87 , 163.62 ," 1,868.57 ", 0.00 , 0.00 ,GreenbullInvest,Stocks,US0378331005,
1441769694,Buy Cleveland-Cliffs Inc, 9.75 ,0.467445,30/12/2021 14:30:18,07/03/2022 14:30:09,1, 0.00 , 2.40 , 20.82 , 25.96 , 0.00 , 0.00 , 0.00 ,GreenbullInvest,Stocks,US1858991011,
1308559261,Buy Mastercard, 3.27 ,0.009317,13/09/2021 13:30:41,07/03/2022 14:30:08,1, 0.00 ,(0.21), 350.99 , 328.50 ," 3,753.32 ", 0.00 , 0.00 ,JamesYoung321,Stocks,US57636Q1040,
1308722502,Buy Mastercard, 1.56 ,0.004436,13/09/2021 13:32:22,07/03/2022 14:30:08,1, 0.00 ,(0.10), 351.64 , 328.50 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US57636Q1040,
1431939722,Buy Mastercard, 9.43 ,0.026797,16/12/2021 14:31:26,07/03/2022 14:30:08,1, 0.00 ,(0.63), 351.91 , 328.50 , 527.87 , 175.96 , 0.01 ,GreenbullInvest,Stocks,US57636Q1040,
1317854511,Buy BlackRock Inc, 1.44 ,0.001660,21/09/2021 13:30:12,07/03/2022 14:30:07,1, 0.00 ,(0.28), 867.36 , 697.10 ," 9,540.99 ", 0.00 , 0.01 ,YVinvest,Stocks,US09247X1019,
1308669474,Buy BlackRock Inc, 1.85 ,0.002005,13/09/2021 13:31:44,07/03/2022 14:30:07,1, 0.00 ,(0.45), 922.92 , 697.10 , 0.00 , 0.00 , 0.02 ,Gserdan,Stocks,US09247X1019,
1308671784,Buy BlackRock Inc, 1.54 ,0.001669,13/09/2021 13:31:46,07/03/2022 14:30:07,1, 0.00 ,(0.38), 922.92 , 697.10 , 0.00 , 0.00 , 0.01 ,Gserdan,Stocks,US09247X1019,
1308674563,Buy BlackRock Inc, 3.09 ,0.003349,13/09/2021 13:31:47,07/03/2022 14:30:07,1, 0.00 ,(0.76), 922.80 , 697.10 , 0.00 , 0.00 , 0.02 ,Gserdan,Stocks,US09247X1019,
1308559340,Buy Mastercard, 5.79 ,0.016496,13/09/2021 13:30:41,07/03/2022 14:30:07,1, 0.00 ,(0.37), 350.99 , 328.50 , 0.00 , 0.00 , 0.02 ,JamesYoung321,Stocks,US57636Q1040,
1308721949,Buy Mastercard, 1.56 ,0.004436,13/09/2021 13:32:22,07/03/2022 14:30:07,1, 0.00 ,(0.10), 351.64 , 328.50 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US57636Q1040,
1308722915,Buy Mastercard, 1.56 ,0.004436,13/09/2021 13:32:23,07/03/2022 14:30:07,1, 0.00 ,(0.10), 351.64 , 328.50 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US57636Q1040,
1308610306,Buy Ryanair Holdings plc-ADR, 3.03 ,0.028397,13/09/2021 13:31:15,07/03/2022 14:30:06,1, 0.00 ,(0.68), 106.70 , 82.89 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US7835132033,
1504459321,Buy Ryanair Holdings plc-ADR, 1.39 ,0.013335,23/02/2022 19:58:07,07/03/2022 14:30:06,1, 0.00 ,(0.28), 104.24 , 82.89 , 0.00 , 0.00 , 0.00 ,Karlo_s,Stocks,US7835132033,
